Name,AssetType,AssetPath,FolderCategory,ConstructionClass,RelationRole,SuggestedSupportType,PivotType,SnapToGround,ScaleLooksMetric,NeedsScaleCheck,PlacementNotes,ChildCount,RendererCount,MeshCount,MaterialCount,MaterialNames,HasCollider,ColliderCount,HasRigidbody,RigidbodyCount,HasAnimator,HasLegacyAnimation,AnimationClipCount,AnimationClipNames,SizeX,SizeY,SizeZ,Labels
"SM_Hose04","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Hose04.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.1452,0.1512,1.0121,""
"SM_Log01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Log01.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",3,3,3,1,"Lit",False,0,False,0,False,False,0,"",0.3738,0.3738,5.8644,""
"SM_Log02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Log02.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",3,3,3,1,"Lit",False,0,False,0,False,False,0,"",1.0849,1.4461,6.1961,""
"SM_Log02Tarp","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Log02Tarp.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.5135,1.4834,6.5523,""
"SM_PlankWood01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_PlankWood01.FBX","meshes","unclassified","unknown","unknown","offset",False,True,False,"pivot may need placement offset correction",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",0.2498,0.0784,2.6459,""
"SM_Plankwood02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plankwood02.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",0.2727,0.9266,2.7077,""
"SM_Plankwood03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plankwood03.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",0.5624,0.9445,2.7037,""
"SM_Plankwood04","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plankwood04.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",0.8162,0.9932,2.8386,""
"SM_Plankwood05","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plankwood05.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",0.9743,0.6462,2.8453,""
"SM_Plankwood06","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plankwood06.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",0.1588,0.1755,5.8905,""
"SM_Plankwood07","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plankwood07.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",0.3428,0.3402,5.9574,""
"SM_Plankwood08","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plankwood08.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",0.6055,0.3402,5.9934,""
"SM_Plywood01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plywood01.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",2,2,2,1,"Lit",False,0,False,0,False,False,0,"",1.1771,0.0263,4.3050,""
"SM_Plywood02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plywood02.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",2,2,2,1,"Lit",False,0,False,0,False,False,0,"",1.6841,0.0263,5.6111,""
"SM_Plywood03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plywood03.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",2,2,2,1,"Lit",False,0,False,0,False,False,0,"",1.6345,0.5384,4.4131,""
"SM_Plywood04","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plywood04.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",2,2,2,1,"Lit",False,0,False,0,False,False,0,"",1.2996,1.0039,4.3583,""
"SM_Plywood04Tarp","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plywood04Tarp.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",1.5140,1.0366,4.7882,""
"SM_Plywood05","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Plywood05.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",2,2,2,1,"Lit",False,0,False,0,False,False,0,"",2.3834,0.0239,4.3032,""
"SM_Stock01_1","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Stock01_1.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",3.8150,1.9666,1.5350,""
"SM_Stock01_2","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_Stock01_2.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"Lit",False,0,False,0,False,False,0,"",3.8197,1.9483,1.9901,""
"SM_WasteChute01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_WasteChute01.FBX","meshes","unclassified","unknown","unknown","offset",False,True,False,"pivot may need placement offset correction",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.7948,1.8827,0.8275,""
"SM_WasteChute02","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_WasteChute02.FBX","meshes","unclassified","unknown","unknown","offset",False,True,False,"pivot may need placement offset correction",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.5806,1.2107,0.5095,""
"SM_WasteChute03","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_WasteChute03.FBX","meshes","unclassified","unknown","unknown","offset",False,True,False,"pivot may need placement offset correction",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.5672,1.2178,0.5094,""
"SM_WheelBarrow01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_WheelBarrow01.FBX","meshes","unclassified","unknown","unknown","bottom_centered",False,True,False,"",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.5641,0.6210,1.4111,""
"SM_ConcreteMixer01","Model","Assets/ConstructionSite/Meshes/ConstructionSite/SM_ConcreteMixer01.FBX","meshes","vehicle_equipment","major_anchor","heavy_grounded","bottom_centered",True,True,False,"place on ground",5,5,5,1,"Lit",False,0,False,0,False,False,0,"",0.6628,1.3352,1.9390,""
"SM_CargoContainer01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_CargoContainer01.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,1,"M_CargoContainer1_1",True,1,False,0,False,False,0,"",2.4627,2.6221,6.1934,""
"SM_CargoContainer02","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_CargoContainer02.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,1,"M_CargoContainer1_1",True,1,False,0,False,False,0,"",2.5447,2.6397,6.2072,""
"SM_CargoContainer03","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_CargoContainer03.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,1,"M_CargoContainer1_1",True,1,False,0,False,False,0,"",2.5447,2.6397,6.2072,""
"SM_CargoContainer04","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_CargoContainer04.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,2,"M_CargoContainer1_1 | M_CargoDoor",True,1,False,0,False,False,0,"",2.5517,2.6397,6.2072,""
"SM_CargoContainer05","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_CargoContainer05.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,2,"M_CargoContainer1_1 | M_CargoDoor",True,1,False,0,False,False,0,"",2.5517,2.6397,6.2072,""
"SM_CargoContainer06","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_CargoContainer06.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,2,"M_CargoContainer1_1 | M_CargoDoor",True,1,False,0,False,False,0,"",2.5447,2.6397,6.2072,""
"SM_CargoContainerDoorL","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_CargoContainerDoorL.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,1,"M_CargoContainer1_1",True,1,False,0,False,False,0,"",1.2289,2.5106,0.1430,""
"SM_CargoContainerDoorR","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_CargoContainerDoorR.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,1,"M_CargoContainer1_1",True,1,False,0,False,False,0,"",1.3143,2.5106,0.1635,""
"SM_Container01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Container01.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,1,"M_Container01_1",True,1,False,0,False,False,0,"",1.9058,1.6921,3.8921,""
"SM_Container02_1","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Container02_1.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,1,"M_Container02",True,1,False,0,False,False,0,"",1.0916,0.9311,1.3812,""
"SM_Container02_2","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Container02_2.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,1,"M_Container02",True,1,False,0,False,False,0,"",1.0696,1.2819,1.3812,""
"SM_Container02_3","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Container02_3.prefab","prefab","container","support_or_anchor","structural_support","bottom_centered",True,True,False,"place on ground | large footprint asset",4,4,4,1,"M_Container02",True,1,False,0,False,False,0,"",1.0476,0.9112,1.3812,""
"SM_FloorSlabs01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_FloorSlabs01.prefab","prefab","ground","support_anchor","ground","bottom_centered",False,True,False,"",4,4,4,1,"M_Concrete",True,1,False,0,False,False,0,"",4.0153,0.2224,1.5053,""
"SM_FloorSlabs02","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_FloorSlabs02.prefab","prefab","ground","support_anchor","ground","bottom_centered",False,True,False,"",4,4,4,1,"M_Concrete",True,1,False,0,False,False,0,"",4.0816,1.3383,1.6026,""
"SM_FloorSlabs02Tarp","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_FloorSlabs02Tarp.prefab","prefab","ground","support_anchor","ground","bottom_centered",False,True,False,"",4,4,4,1,"M_Tarp1",True,1,False,0,False,False,0,"",4.3621,1.3370,1.8170,""
"SM_FloodlightTower01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_FloodlightTower01.prefab","prefab","light","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",4,4,4,1,"M_FloodlightTower",True,1,False,0,False,False,0,"",1.5337,11.8615,0.9776,""
"SM_FloodlightTower02","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_FloodlightTower02.prefab","prefab","light","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",4,4,4,1,"M_FloodlightTower",True,1,False,0,False,False,0,"",0.3996,0.7174,0.8059,""
"SM_FloodlightTower03","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_FloodlightTower03.prefab","prefab","light","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",4,4,4,1,"M_FloodlightTower",True,1,False,0,False,False,0,"",2.1487,11.8591,2.8312,""
"SM_FloodlightTowerSpotlights","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_FloodlightTowerSpotlights.prefab","prefab","light","dependent","place_on_ground_or_support","offset",True,True,False,"place on ground | pivot may need placement offset correction",4,4,4,1,"M_FloodlightTower",True,1,False,0,False,False,0,"",2.8418,1.3270,1.1592,""
"SM_Beam01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Beam01.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_Beam01",True,1,False,0,False,False,0,"",6.6599,0.4817,0.4285,""
"SM_Beam02","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Beam02.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_Beam01",True,1,False,0,False,False,0,"",7.0193,1.3885,1.8778,""
"SM_Beam02Tarp","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Beam02Tarp.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_Tarp1",True,1,False,0,False,False,0,"",7.2449,1.3472,2.0297,""
"SM_Coilwire01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Coilwire01.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_coilwire",True,1,False,0,False,False,0,"",0.8973,0.6125,0.9129,""
"SM_Coilwire02","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Coilwire02.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_coilwire",True,1,False,0,False,False,0,"",0.8973,0.6125,0.9131,""
"SM_ConcreteBeam01_1","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam01_1.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Concrete | M_Stock",True,1,False,0,False,False,0,"",4.0634,0.6363,0.3974,""
"SM_ConcreteBeam01_2","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam01_2.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Concrete | M_Stock",True,1,False,0,False,False,0,"",4.2106,0.6272,0.8631,""
"SM_ConcreteBeam01_3","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam01_3.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Concrete | M_Stock",True,1,False,0,False,False,0,"",4.2277,1.1316,1.2892,""
"SM_ConcreteBeam01_4","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam01_4.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Concrete | M_Stock",True,1,False,0,False,False,0,"",4.4863,1.6461,1.2977,""
"SM_ConcreteBeam01_4Tarp","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam01_4Tarp.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_Tarp1",True,1,False,0,False,False,0,"",4.4838,1.6423,1.5010,""
"SM_ConcreteBeam02_1","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam02_1.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Concrete | M_Stock",True,1,False,0,False,False,0,"",4.0743,0.4858,0.6087,""
"SM_ConcreteBeam02_2","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam02_2.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Concrete | M_Stock",True,1,False,0,False,False,0,"",4.2095,0.8690,1.2524,""
"SM_ConcreteBeam02_3","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam02_3.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Concrete | M_Stock",True,1,False,0,False,False,0,"",4.2758,1.6253,1.2924,""
"SM_ConcreteBeam02_3Tarp","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam02_3Tarp.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_Tarp1",True,1,False,0,False,False,0,"",4.6266,1.5716,1.5121,""
"SM_ConcreteBeam02_4","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteBeam02_4.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Concrete | M_Stock",True,1,False,0,False,False,0,"",4.4126,1.6248,1.9299,""
"SM_ReinforcementBar01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ReinforcementBar01.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",3,3,3,1,"M_ReinforcementBar",True,1,False,0,False,False,0,"",5.0085,0.0540,0.0649,""
"SM_ReinforcementBar02","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ReinforcementBar02.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_ReinforcementBar",True,1,False,0,False,False,0,"",5.3815,0.2976,0.8334,""
"SM_ReinforcementBar03","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ReinforcementBar03.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_ReinforcementBar",True,1,False,0,False,False,0,"",5.3340,0.2721,0.8334,""
"SM_ReinforcementBar04","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ReinforcementBar04.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_ReinforcementBar",True,1,False,0,False,False,0,"",5.4742,0.2721,0.8334,""
"SM_StoragePipe01_1","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe01_1.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",3,3,3,1,"M_StoragePipe01",True,1,False,0,False,False,0,"",7.0069,0.1861,0.2040,""
"SM_StoragePipe01_2","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe01_2.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_StoragePipe01",True,1,False,0,False,False,0,"",7.1385,0.9355,1.0256,""
"SM_StoragePipe02_1","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe02_1.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_StoragePipe02_1",True,1,False,0,False,False,0,"",2.8685,0.2459,0.2698,""
"SM_StoragePipe02_2","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe02_2.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_StoragePipe02_1",True,1,False,0,False,False,0,"",3.3895,0.8988,1.1845,""
"SM_StoragePipe02_3","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe02_3.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_StoragePipe02_1",True,1,False,0,False,False,0,"",2.8752,1.3893,0.9650,""
"SM_StoragePipe02_4","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe02_4.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_StoragePipe02_1",True,1,False,0,False,False,0,"",3.0277,0.8988,1.1902,""
"SM_StoragePipe02_5","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe02_5.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_StoragePipe02_1",True,1,False,0,False,False,0,"",2.8752,1.3893,0.9713,""
"SM_StoragePipe02_6","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe02_6.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_StoragePipe02_1",True,1,False,0,False,False,0,"",2.8828,0.8988,1.1892,""
"SM_StoragePipe02_7","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe02_7.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_StoragePipe02_1",True,1,False,0,False,False,0,"",2.8772,1.3950,0.9713,""
"SM_StoragePipe03_1","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe03_1.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",3,3,3,1,"M_Pipe01",True,1,False,0,False,False,0,"",6.6144,0.5699,0.4918,""
"SM_StoragePipe03_2","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe03_2.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Pipe01 | M_StoragePipe03",True,1,False,0,False,False,0,"",7.0296,2.0269,2.6638,""
"SM_StoragePipe03_3","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe03_3.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Pipe01 | M_StoragePipe03",True,1,False,0,False,False,0,"",6.9513,2.0269,2.6638,""
"SM_StoragePipe03_3Tarp","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe03_3Tarp.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_Tarp1",True,1,False,0,False,False,0,"",6.6477,1.0881,2.6887,""
"SM_StoragePipe03_4","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe03_4.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_Pipe01",True,1,False,0,False,False,0,"",6.6228,0.7048,0.7171,""
"SM_StoragePipe03_5","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe03_5.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,2,"M_Pipe01 | M_StoragePipe03",True,1,False,0,False,False,0,"",6.6126,1.6237,1.7307,""
"SM_StoragePipe03_5Tarp","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_StoragePipe03_5Tarp.prefab","prefab","material","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_Tarp1",True,1,False,0,False,False,0,"",6.8830,1.4196,1.7595,""
"SM_RoadClosure01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_RoadClosure01.prefab","prefab","road_prop","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",4,4,4,1,"M_RoadClosure",True,1,False,0,False,False,0,"",0.4001,1.1968,0.3465,""
"SM_RoadClosure02","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_RoadClosure02.prefab","prefab","road_prop","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",4,4,4,1,"M_RoadClosure",True,1,False,0,False,False,0,"",0.8037,1.0540,0.9450,""
"SM_RoadClosure03","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_RoadClosure03.prefab","prefab","road_prop","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",4,4,4,1,"M_RoadClosure",True,1,False,0,False,False,0,"",0.4814,1.4596,1.5875,""
"SM_MobileGenerator01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_MobileGenerator01.prefab","prefab","small_prop","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground | can be placed near anchor objects",4,4,4,1,"M_MobileGenerator",True,1,False,0,False,False,0,"",1.2983,1.2378,3.0807,""
"SM_Biotoilet","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_Biotoilet.prefab","prefab","toilet","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",4,4,4,1,"M_Biotoilet",True,1,False,0,False,False,0,"",1.1802,2.4793,1.2000,""
"SM_BiotoiletDoor","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_BiotoiletDoor.prefab","prefab","toilet","dependent","place_on_ground_or_support","bottom_centered",True,True,False,"place on ground",4,4,4,1,"M_Biotoilet",True,1,False,0,False,False,0,"",0.7649,1.9562,0.1203,""
"SM_CablingWinches01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_CablingWinches01.prefab","prefab","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"M_CablingWinches",True,1,False,0,False,False,0,"",2.0514,2.1940,3.1163,""
"SM_ConcreteWell01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConcreteWell01.prefab","prefab","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,1,"M_Concrete",True,1,False,0,False,False,0,"",1.7582,1.3068,1.7325,""
"SM_ConstructionLift01","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConstructionLift01.prefab","prefab","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,3,"M_ConstructionLift | M_FenceNet | M_MetallGrid",True,1,False,0,False,False,0,"",3.0903,4.1301,6.4039,""
"SM_ConstructionLift02","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConstructionLift02.prefab","prefab","unclassified","unknown","unknown","bottom_centered",False,True,False,"",3,3,3,2,"M_ConstructionLift | M_FenceNet",True,1,False,0,False,False,0,"",2.9868,4.1048,3.1321,""
"SM_ConstructionLift03","Prefab","Assets/ConstructionSite/Prefab/ConstructionSite/SM_ConstructionLift03.prefab","prefab","unclassified","unknown","unknown","bottom_centered",False,True,False,"",4,4,4,2,"M_ConstructionLift | M_FenceNet",True,1,False,0,False,False,0,"",2.9927,4.1074,3.1321,""
